gene_id	Camb13_P	Camb13_R	Camb4_P	Camb7_P	Camb4_R	Camb7_R	Camb8_P	Camb9_P	Camb9_R	Camb8_R	Camb10_P	Camb10_R
ENSG00000299492	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000299493	33	35	105	32	19	19	0	38	38	15	3	2
ENSG00000299494	1	0	1	2	1	0	0	1	0	0	0	1
ENSG00000299495	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299496	11.54	16.98	23.94	12.29	27.7	13.96	0	5.93	6.18	4.88	4.61	0
ENSG00000299497	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000299498	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000299499	0	0	0	0	2.42	0	0	0	4	0	0	0
ENSG00000299500	0	0	0	0	0	0.59	0	2.82	0	0	0	0
ENSG00000299501	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000299502	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299503	1	0	4.91	1	5.46	0	5	6	2.02	1	0	0
ENSG00000299504	3	0	10	7	1	1	0	2	3	1	2	0
ENSG00000299505	26	27	106	42	31	7	0	52	14	42	7	0
ENSG00000299506	0	1.46	10	2.05	9.87	1.26	0	2.57	2.29	3	3.22	0
ENSG00000299507	0	0	6	0	1	1	0	0	0	0	0	0
ENSG00000299508	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299509	2	4	1	1	2	0	0	0	1	0	0	0
ENSG00000299510	0	0	0	2	0	1	0	4	5	0	0	0
ENSG00000299511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299512	2	0	1	2	0	1	0	3	0	3	2	0
ENSG00000299513	9.01	3	2.62	3.5	4.39	1	1	2.1	1.12	1.03	0	8
ENSG00000299514	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000299515	4	0	0	1	0	1	0	1	1	1	0	0
ENSG00000299516	2	0	0	1	0	1	0	0	0	0	1	0
ENSG00000299517	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299518	0	1	1	17	2	0	0	1	1	0	0	0
ENSG00000299519	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299520	0	0	0	0	4	1	0	1	0	0	0	0
ENSG00000299521	1	4	7	5	13	4	6	7	6	5	2	10
ENSG00000299522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299523	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299524	59	59	64	41	68	26	0	72	52	47	11	0
ENSG00000299525	0	0	0	0	2.34	0	0	0	0	0	0	0
ENSG00000299526	28.47	35.08	118.69	57.95	99.33	29.6	4	144.54	75.49	72.41	42.29	41
ENSG00000299527	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000299528	0	0	3	0	1	0	0	0	0	0	0	0
ENSG00000299529	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299530	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299531	0	0	1.28	4.23	0.11	2.43	0	0	0	7.1	0	1
ENSG00000299532	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299533	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299534	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299535	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299536	41.54	40.66	37.7	22.16	39.79	20.33	0	40.15	43.32	53.03	1.36	0
ENSG00000299537	44	61	147	71	100	30	0	94	85	68	48	0
ENSG00000299538	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299539	0	0	0	0	1	3	0	2	1	3	2	0
ENSG00000299540	0	0	0	3	0	5	0	0	0	1	0	2
ENSG00000299541	2	3	3	1	0	0	0	3	2	6	0	2
ENSG00000299542	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299543	0	0	0	0	12.89	2.51	0	0	0	0	0	0
ENSG00000299544	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000299545	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000299546	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299547	1.03	0	0	0	0	2.59	0	0	0	0	0	0
ENSG00000299548	2	0	2	0	0	0	0	0	0	0	3	1
ENSG00000299549	2.3	2.83	0	3	9.24	1.45	0	5.7	8.77	3	1	2
ENSG00000299550	17	24	11	9	21	7	0	8	12	15	15	0
ENSG00000299551	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299552	2	0	0	1	1	0	0	2	3	0	1	0
ENSG00000299553	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299554	5.25	6.33	7.35	6.75	11.46	3	0	24.42	19.26	3.2	0	0
ENSG00000299555	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299556	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299557	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299558	22	10	154	38.37	10	21.61	57	9	3	104.15	73	148
ENSG00000299559	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000299560	0	1	0	0	0	4	0	0	0	0	0	0
ENSG00000299561	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000299562	0	0	0	5.03	0	8.11	1.06	4.78	2.59	3.51	0	0
ENSG00000299563	0	0	0	2	0	3	0	0	0	0	0	0
ENSG00000299564	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000299565	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000299566	0	2	5	1	0	0	0	3	0	0	2	0
ENSG00000299567	2	5	0	6	5	1	2	3	7	1	1	8
ENSG00000299568	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299569	11	10	12	5	5	4	2	5	8	10	11	1
ENSG00000299570	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000299571	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299572	2	0	0	3	24	10	3	0	0	0	1	0
ENSG00000299573	0	0	0	0	0	0	4	0	0	4	2	0
ENSG00000299574	6	13	12	1	11	12	0	16	39	4	1	0
ENSG00000299575	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000299576	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000299577	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000299578	0	1	0	4	0	0	0	0	1	2	0	1
ENSG00000299579	0	0	2	1	1	0	0	1	3	0	0	0
ENSG00000299580	1	0	8.18	0	0	0	0	0	1	0	1.18	2
ENSG00000299581	1	0	0	1	1	0	0	1	0	3	0	0
ENSG00000299582	8	15	8	0	15	1	0	11	10	1	7	15
ENSG00000299583	12	4	34	15	14	14	0	9	3	34	3	0
ENSG00000299584	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000299585	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000299586	10	11	16	6	15	6	0	17	11	11	5	0
ENSG00000299587	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000299588	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299589	2	0	16	0	0	0	0	1	1	1	7	0
ENSG00000299590	0	0	5.8	2	8.74	0	0	0	2	3.95	0	0
ENSG00000299591	16	33	3	15	11	12	2	31	19	14	6	21
ENSG00000299592	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000299593	1	2	37	16	6	3	0	3	2	69	14	0
ENSG00000299594	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299595	26.51	26.38	5.86	13.5	10.68	21.07	113.42	6.75	1.56	160.74	12.56	9.64
ENSG00000299596	4	2	7	3	3.5	1	1	2	3	0	0	5
ENSG00000299597	4	4	9	4	15	6	1	13.02	10	17.74	5	7
ENSG00000299598	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000299599	36.81	44.14	27.49	24.45	20.43	6.72	3	19.89	12.94	23.56	0	0
ENSG00000299600	0	0	2	0	0	0	4	0	0	7	4	1
ENSG00000299601	6	0	12	0	1	1	0	2	3	0	0	0
ENSG00000299602	1	3	2	2	2	3	0	0	1	0	0	0
ENSG00000299603	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299604	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000299605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299606	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299607	0	3.96	0	1	4	0	0	1.22	0	5	0	0
ENSG00000299608	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000299609	36	22	109	57	58	15	0	31	23	6	39	0
ENSG00000299610	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299611	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000299612	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299613	1	0	13.29	1	0	0	0	0	0	1.94	0	0
ENSG00000299614	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000299615	23	14	7	0	9	1	6	14	13	11	19	6
ENSG00000299616	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000299617	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299618	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000299619	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299620	0	0	2.77	0	0	1	0	0	0	0	0	0
ENSG00000299621	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299622	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299623	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000299624	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299625	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299626	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000299627	0	0	0	2.17	1.47	0	1	0	1.05	0	0	0
ENSG00000299628	7	2	9	4	1	0	0	0	0	10	8	0
ENSG00000299629	1	1	0	0	1	0	0	2	0	5	0	0
ENSG00000299630	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299631	0	0	0	0	0	0	0	2	1	0	0	0
ENSG00000299632	0	0	0	1	0	0	0	0	0	2	0	0
ENSG00000299633	0	0	0	0	1	0	0	0	1	1	0	1
ENSG00000299634	3.22	6.06	7.07	4.07	11	2.03	1	20	12	9	3.29	0
ENSG00000299635	1	0	91.73	1	14.83	0	3	15.42	8.28	24.08	78.88	7
ENSG00000299636	0	1	7	1	0	0	0	0	4	1	2	1
ENSG00000299637	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000299638	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000299639	0	0	0	0	0	0	0	0	0	3	0	1
ENSG00000299640	0	0	0	0	0	0	2	0	0	0	0	1
ENSG00000299641	3	0	0	0	1	1	0	3	0	0	1	0
ENSG00000299642	24	15	110	12	22	6	24	20	32	36	2	7
ENSG00000299643	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000299644	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000299645	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299646	2.46	1.6	1	2	27.01	4	2.49	70.65	40.73	0	7.83	0
ENSG00000299647	1	4	6	6	7.82	0	0	12	10	3	0	0
ENSG00000299648	0	0	4	0	0	0	0	0	3.11	0	0	0
ENSG00000299649	0	2	1	0	0	3	2	0	1	2	0	0
ENSG00000299650	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299651	1	0	0	6	2	3	0	4	1	2	0	0
ENSG00000299652	12	6	8	3	1	3	0	5	6	6	6	0
ENSG00000299653	2	1	0	1	1	1	1	1	3	1	2	4
ENSG00000299654	36	44	41	26	48	12	33	26	28	26	12	30
ENSG00000299655	5	1	2	2	1	3	0	5	5	3	0	0
ENSG00000299656	8	8	14	6	5	7	9	4	6	5	3	9
ENSG00000299657	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000299658	0	0	0	1	1	14	0	0	1	0	0	0
ENSG00000299659	1	2	0	0	6	2	0	1	4	1	1	2
ENSG00000299660	4	0	3	1	3	0	0	0	0	4	1	0
ENSG00000299661	0	0	0	0	1	1	0	0	1	1	0	0
ENSG00000299662	0	1	2	2	5	2	0	0	0	3	0	0
ENSG00000299663	0	0	1	0	0	0	0	3	0	1	2	0
ENSG00000299664	0	10	16	1	21	2	0	0	1	17	7	1
ENSG00000299665	9	26	41	21	25	9	0	8	4	10	1	0
ENSG00000299666	14.12	7.53	8.11	13.05	4.02	5.03	0	25.1	18.95	7.99	13.07	1
ENSG00000299667	1.2	1.09	6.09	2.38	4.52	1.09	0	9.13	1.07	0	4.13	0
ENSG00000299668	2	1	2	0	0	1	0	9	3	0	0	1
ENSG00000299669	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299670	10	13	4	13	3	0	9	2	2	3	4	5
ENSG00000299671	5.19	2.2	18.6	6.55	18.3	11.65	6.07	20.25	25.21	9.62	13.12	11.08
ENSG00000299672	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299673	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299674	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000299675	1	0	0	1	10	2	0	1	1	4	6	6
ENSG00000299676	1	2	10	0	2	0	2	6	3	13	1	8
ENSG00000299677	0	1	0	0	2	0	0	0	0	0	0	0
ENSG00000299678	0	0	0	0	0	1	0	6	0	0	0	0
ENSG00000299679	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299680	0	1	2	3	5	5	0	3	2	0	0	0
ENSG00000299681	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299682	0	5	0	0	0	1	0	1	0	0	1	1
ENSG00000299683	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299684	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000299685	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000299686	3	5	0	0	0	0	0	0	1	6	0	0
ENSG00000299687	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000299688	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299689	3	0	0	0	1	11	1	1	0	0	0	0
ENSG00000299690	19	5	4	5	7	7	3	4	4	1	7	34
ENSG00000299691	2	0	1	0	5	0	0	3	1	0	0	2
ENSG00000299692	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000299693	1	6	4	5	5	0	1	2	2	3	0	1
ENSG00000299694	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299695	0	2	4	1.79	1	5	0	0	0	2	0	3
ENSG00000299696	5	2.05	2	0	4	1.04	0	4	4	5	0	0
ENSG00000299697	6	4	13	10	12	12	7	5	7	2	2	4
ENSG00000299698	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000299699	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000299700	13	21	46	33	52	64	0	33	35	26	6	0
ENSG00000299701	0	0	2	1	1	0	0	0	2	2	0	0
ENSG00000299702	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299703	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299704	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000299705	0	1	0	0	1	0	1	0	0	0	1	3
ENSG00000299706	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299707	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299708	1	0	0	0	0	0	0	0	0	1.45	0	0
ENSG00000299709	4	5	5	2	6	1	0	6	12	2	9	3
ENSG00000299710	0	0	2	0	0	1	0	0	2	1	0	0
ENSG00000299711	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299712	15.2	19	9	6	51	7	2	26.19	25.83	3	9	3
ENSG00000299713	0	0	0	0	3.07	0	0	0	0	0	0	0
ENSG00000299714	4	3	7	2	6	2	0	3	2	4	1	0
ENSG00000299715	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000299716	0	0	0	1	0	5	0	0	0	0	0	0
ENSG00000299717	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299718	2	2	4	0	2	2	0	0	2	0	1	0
ENSG00000299719	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299720	32	10	8	8	16	21	2	2	3	3	1	9
ENSG00000299721	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000299722	3	0	0	1	3	0	2	0	2	0	1	0
ENSG00000299723	4	0	5	2	0	1	1	1	1	1	3	0
ENSG00000299724	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299725	3	0	4.86	14	25	4	0	7.18	33	14.21	5	0
ENSG00000299726	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299727	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299728	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299729	1	1	0	0	1	2	0	2	1	0	0	0
ENSG00000299730	5	3	1	2	10	4	0	2	2	0	1	0
ENSG00000299731	3	2	0	3	0	0	1	1	1	3	2	0
ENSG00000299732	0	7	4	3	7	4	0	0	5	6	0	0
ENSG00000299733	2	0	1	0	6	0	0	0	0	0	0	0
ENSG00000299734	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299735	4	1	3	0	1	1	0	1	0	1	4	0
ENSG00000299736	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299737	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299738	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000299739	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000299740	0	0	3	1	0	1	0	0	0	2	0	0
ENSG00000299741	0	3.36	0	0	1.49	0	0	0	0	1.58	0	0
ENSG00000299742	2	16	3	1	1	1	7	1	3	1	0	4
ENSG00000299743	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000299744	0	1	0	0	1	0	0	1	0	0	0	0
ENSG00000299745	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299746	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299747	2	0	1	4	4	0	2	5	4	0	0	0
ENSG00000299748	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299749	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299750	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000299751	4	4	19	0	1	3	1	3	8	11	16	12
ENSG00000299752	0	0	0	0	0	0	0	0	1	2	0	0
ENSG00000299753	8	1	6	4	11	3	0	9	6	3	3	0
ENSG00000299754	0	2	6	4	3	1	0	3	0	1	1	0
ENSG00000299755	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299756	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299757	0	0	1	1	0	0	1	0	0	0	3	1
ENSG00000299758	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000299759	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000299760	36	37.52	62	17	55.89	23	0	26.82	42.65	26.04	23.44	0
ENSG00000299761	1	1	1	2	4	9	0	0	0	0	0	3
ENSG00000299762	3	5	1	0	0	4	0	2	0	3	0	0
ENSG00000299763	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000299764	1	4	11	3	0	1	0	0	0	0	5	0
ENSG00000299765	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299766	0	0	1	0	3	1	0	2	5	0	0	0
ENSG00000299767	8	7	16	9	9	1	0	15	17	9	1	0
ENSG00000299768	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299769	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000299770	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299771	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299772	0	1	2	0	0	0	0	1	0	0	0	0
ENSG00000299773	30.43	30.95	25.55	5.29	13.08	5	0	12.2	7.82	4.59	10.16	0
ENSG00000299774	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299775	2	0	1	0	0	0	0	0	2	0	0	0
ENSG00000299776	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299777	0	0	0	0	14	1	3	3	2	6	1	4
ENSG00000299778	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299779	7	4	10	2	4	6	0	0	2	6	2	0
ENSG00000299780	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299781	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000299782	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299783	0	0	0	2	0	0	0	1	2	0	0	0
ENSG00000299784	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299785	12	2	4	3	9	2	0	16	8	2	3	0
ENSG00000299786	1	3	0	0	0	0	3	0	4	2	0	0
ENSG00000299787	0	0	3	0	0	0	0	1	0	0	0	0
ENSG00000299788	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299789	1	5	3	0	0	0	0	0	0	0	0	0
ENSG00000299790	0	0	7	0	0	0	0	1	0	2	0	2
ENSG00000299791	0	0	0	0	1	1	0	0	1	0	0	0
ENSG00000299792	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299793	0	0	0	0	0	0	3	0	0	3	0	0
ENSG00000299794	0	0	2	0	0	1	0	3	0	2	0	0
ENSG00000299795	0	0	1	0	3	1	0	0	0	0	0	1
ENSG00000299796	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000299797	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000299798	0	0	0	0	0	2	0	2	0	0	0	0
ENSG00000299799	1	1	0	0	5	0	0	1	3	0	0	0
ENSG00000299800	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299801	2	0	0	0	1	0	0	0	1	1	0	0
ENSG00000299802	4	0	0	1	2	0	1	0	1	1	1	0
ENSG00000299803	6.56	2.35	1.38	1.1	0	0	0	0	3.39	0	1	0
ENSG00000299804	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000299805	0	1	0	0	0	1	0	1	0	0	0	0
ENSG00000299806	7	12	3	7	2	1	0	11	3	15	4	3
ENSG00000299807	0	1	0	0	3	2	0	3	0	3	0	0
ENSG00000299808	0	2	1	1	2	0	0	2	0	1	0	0
ENSG00000299809	1	1	4	0	1	0	0	1	1	0	0	0
ENSG00000299810	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299812	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299813	2	1	0	0	0	0	0	0	1	0	0	0
ENSG00000299814	1	0	3	1	0	5	0	1	3	4	1	0
ENSG00000299815	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299816	39	29	35	27	82	50	1	30	38	29	11	1
ENSG00000299817	0	0	2.71	3.66	0	0	0	0	2.68	1	0	0
ENSG00000299818	32	69	51	16	52	32	31	58	45	29	19	37
ENSG00000299819	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000299820	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299821	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299822	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299823	7	6	0	1	4	1	0	2	3	3	0	10
ENSG00000299824	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299825	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299826	31	28	30	20	19	13	1	19	5	12	11	4
ENSG00000299827	6.57	9	12	0	2	0	0	14	6.38	0	0	0
ENSG00000299828	0	2.71	3.81	1.85	23.98	8.63	2	4.71	5.58	0	0	7
ENSG00000299829	11.09	11.92	20.47	15.42	14.27	7.27	67.29	23.29	10.71	182.96	7.51	7.58
ENSG00000299830	2	0	0	0	0	0	0	0	1	0	0	0
ENSG00000299831	0	0	3	0	0	0	1	2	0	2.29	3	6
ENSG00000299832	0	0	0	0	0	1	0	1	1	0	0	3
ENSG00000299833	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299834	19.73	36.02	67.33	77.6	149.3	48.19	0	99.89	63.16	53.81	11.43	0
ENSG00000299835	0	0	0	1	0	0	0	0	0	0	4	0
ENSG00000299836	1	0	0	0	0	0	2	4	1.34	1	0	9
ENSG00000299837	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299838	13	15	15	13	11	7	0	8	11	8	7	0
ENSG00000299839	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299840	0	0	0	0	2	0	0	2	0	2	0	0
ENSG00000299841	20	11	26	6	36	7	0	6	6	18	18	0
ENSG00000299842	0	1.21	0	3	0	1	0	0	0	0	0	0
ENSG00000299843	2	0	2	1	0	0	0	1	2	0	0	0
ENSG00000299844	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299845	0	3	0	1	0	0	1	0	0	0	0	0
ENSG00000299846	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299847	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299848	1	0	0	0	0	1	0	0	0	1	0	0
ENSG00000299849	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299850	0	0	0	0	1	2	0	5	0	0	1	0
ENSG00000299851	4	0	8	14	6	7	2	2	1	0	2	3
ENSG00000299852	24.03	20.2	4	1	81.14	9.07	0	2.18	1	0	24.67	0
ENSG00000299853	0	0	0	0	0	0	0	0	0.66	0	0	0
ENSG00000299854	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299855	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299856	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299857	2	3	7	0	0	0	0	3	1	1	2	0
ENSG00000299858	95.96	112.55	100.05	98.7	105.01	192.15	0	48.44	11.58	98	0	0
ENSG00000299859	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000299860	1	3	0	4	6	1	0	3	2	8	3	2
ENSG00000299861	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299862	0	0	1	3	1	1	0	1	4	0	0	0
ENSG00000299863	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299864	33	58	48	46	43	37	0	47	44	22	23	0
ENSG00000299865	4	2	1	5	7	6	0	1	9	1	0	2
ENSG00000299866	4	0	5	0	0	0	0	1	0	1	4	0
ENSG00000299867	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299868	0	0	1	0	3	0	1	1	0	1	0	0
ENSG00000299869	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299870	4.46	5	3	5	36.51	3.12	3	0	1	2	9	21
ENSG00000299871	100	97	105	35	79	54	0	76	87	73	38	0
ENSG00000299872	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299873	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299874	9.57	2.61	10.99	2.48	17.59	9.12	7	20.26	15.97	27.16	2.22	21
ENSG00000299875	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299876	1	0	2	0	0	0	0	0	0	0	0	0
ENSG00000299877	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000299878	0	9	6	5	3	8	0	2	3	7	0	0
ENSG00000299879	0	0	0.5	0.5	0	0	0	1.01	1.32	0	0.5	0
ENSG00000299880	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299881	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000299882	0	0	1	0	0	0	0	0	0	3	0	1
ENSG00000299883	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299884	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000299885	24.31	17.67	13.01	2.22	31.9	6.24	7	5.07	2	5	6.6	29
ENSG00000299886	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000299887	2	0	0	0	1	0	0	3	0	0	1	3
ENSG00000299888	13.79	11.99	24.62	17.41	27.46	12.51	0	49.87	38.72	15.97	13.09	0
ENSG00000299889	0	0	0	0	0	0	1	0	0	0	2	0
ENSG00000299890	0	0	0	0	0	1	0	1.49	1.68	0.5	0	0.5
ENSG00000299891	1	0	12	4	0	1	53	7	6	9	2	1
ENSG00000299892	0	0	1	1	0	0	1	2	0	2	0	0
ENSG00000299893	0	1	0	0	0	0	0	1	0	1	3	0
ENSG00000299894	1	0	0	0	2	0	0	0	0	0	0	0
